id,title,text,context_tweet,pred_cot,gpt_regionalisms,dict_regionalisms
395795,"Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran ""una eficacia que genera optimismo""","@usuario Compraron sin saber. Son una vergüenza.
 No les creo nada.
#ElPeorGobiernoDeLaHistoria #GobiernoDeLaMentira",Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran 'una eficacia que genera optimismo' https://t.co/kmSnGtzIGr,No se identifica ninguna expresión regional del español de Argentina en el texto proporcionado. La respuesta final es no.,[],[]
348935,"Mayra Mendoza: ""Promover que la gente salga a la calle y celebrar me parece una actitud muy miserable, egoísta e irresponsable""",@usuario Mas miserable es vivir como si fueras de la realeza mientras te haces la defensora de los pobres,"Mayra Mendoza: “Promover que la gente salga a la calle y celebrar me parece una actitud muy miserable, egoísta e irresponsable” | Por Mariana Dahbar https://t.co/2OJRkPIDVz","respuesta: La expresión ""miserable"" en este contexto no es un término regional, ya que se utiliza con el mismo significado en otros países de habla hispana. La respuesta final es no.",[],[]
354233,"El exabrupto de Dady Brieva por el banderazo: ""Unas ganas de agarrar un camión y jugar al bowling por la 9 de Julio""",@usuario Este tipo en otro país sería acusado de fomentar el terrorismo pero en este país es exabrupto,"El exabrupto de Dady Brieva por el banderazo: ""Unas ganas de agarrar un camión y jugar al bowling por la 9 de Julio"" https://t.co/R9CQ9l2EfI","respuesta: La expresión ""un camión y jugar al bowling por la 9 de Julio"" es una expresión regional en Argentina que hace alusión a atropellar a gente en una marcha o protesta. La respuesta final es sí.",['un camion y jugar al bowling por la 9 de julio'],[]
334681,"Luis Novaresio se comprometió con Braulio Bauab: ""Estamos felices""",@usuario No violes la cuarentena !!!!!,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,No hay expresiones regionales en el texto. La respuesta final es no.,[],[]
341386,Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena,"@usuario Esta mas que en cuarentena, esta en año sabático !!! Total, con la q tiene en el banco alcanza",Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena https://t.co/0nI5GKR1NL https://t.co/8KSATPqhFK,"La expresión ""con la q tiene en el banco alcanza"" no es un término regional específico de Argentina, ya que se utiliza en varios países de habla hispana para referirse a una cantidad suficiente de dinero. Por lo tanto, la respuesta final es no.",[],[]
343673,"Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria""","@usuario La bomba la pusieron ustedes..!! Porque mejor no miras cómo sale la gente en el Conurbano, que parece todos los dias feriado..!!!","Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria"" https://t.co/msvsjyiM5j https://t.co/67gONlqvbY","respuesta: La expresión regional ""Conurbano"" hace referencia a la zona conurbanada de la provincia de Buenos Aires que rodea a la Ciudad Autónoma de Buenos Aires. La respuesta final es sí.",['conurbano'],"['bomba', 'feriado']"
389698,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,"@usuario Ahí salió el matón Moyano a amenazar.
Sos  IMPRESENTABLE como tú  papá.",Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,"La expresión ""Ahí salió el matón Moyano a amenazar"" no contiene regionalismos, por lo que la respuesta final es no.",[],['papa']
374364,Una policía baleó y mató a un joven de 17 años que la atacó con una tijera en Moreno,@usuario Delincuente intentó atacar a Mujer policía. Fué abatido.,Una policía baleó y mató a un joven de 17 años que la atacó con una tijera en Moreno https://t.co/3INhfcsh2P,"respuesta: La expresión ""Fué abatido"" no es regional, ya que es una forma estándar de expresar que una persona fue mortalmente herida. La respuesta final es no.",[],[]
359769,Mar del Plata: otro jubilado mató de un disparo a un ladrón que había ingresado a robar a su casa,@usuario Quiero adoptar un jubilado armado...,Mar del Plata: otro jubilado mató de un disparo a un ladrón que había ingresado a robar a su casa https://t.co/vMBL4JfWf6,"La expresión ""Quiero adoptar un jubilado armado"" no contiene términos o expresiones regionales del español de Argentina. La respuesta final es no.",[],[]
377858,Flores: un delincuente murió durante un intento de asalto a una zapatería y el comerciante sufrió una herida de bala,@usuario El unico delincuente que deja de robar es el delincuente muerto,Flores: un delincuente murió durante un intento de asalto a una zapatería https://t.co/lzjtD5agym,"respuesta: La expresión ""el único delincuente que deja de robar es el delincuente muerto"" es una expresión coloquial y extremista común en Argentina, aunque no es considerada como un regionalismo. La respuesta final es no.",[],[]
336519,Detuvieron a otro delincuente recientemente liberado por la excusa del coronavirus: volvió a golpear a su familia,@usuario Nadie lo esperaba (?),Detuvieron a un delincuente recientemente liberado por la excusa del coronavirus: volvió a golpear a su familia https://t.co/kRHjqDIljH,"La expresión ""(?)"" es un emoticono que se utiliza en Argentina para indicar sarcasmo o ironía. La respuesta final es sí.",['(?)'],[]
332618,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia""",@usuario No podes ser tan mal actor y K!!!!!,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia"" https://t.co/509yPj0NRa","respuesta: La expresión ""K"" es un término regional en Argentina utilizado para referirse al kirchnerismo, un movimiento político en el país. La respuesta final es sí.",['k'],['mal']
402990,Sorteo del Mundial Francia 2023: los Pumas buscan evitar el grupo de la muerte,"@usuario Los Pumas nunca ganaron una mierda. Les aguantan sus performances mediocres pq los tilingos sienten que con ellos parecemos más ingleses
Pero son unos forros que deberían estar en el grupo de la muerte por otras razones",El sorteo del Mundial 2023: los Pumas buscan evitar el grupo de la muerte https://t.co/IHkMAikGdG https://t.co/bTQsPk9Cja,"respuesta: La expresión ""forros"" es un término regional en Argentina utilizado como sinónimo de personas desagradables o molestas. La respuesta final es sí.",['forros'],"['forro', 'guantiar', 'tilingo']"
389972,"Con una caravana de autos, homenajearon a Néstor Kirchner en Plaza de Mayo",@usuario Mirá que hay que ser cabeza de termo para homenajear a un corrupto.Pobre gente.,La caravana en homenaje a Néstor Kirchner llegó a la Plaza de Mayo https://t.co/mxEfATziXS,"respuesta: La expresión ""cabeza de termo"" es un término coloquial y regional en Argentina usado para referirse a una persona tonta o ingenua. La respuesta final es sí.",['cabeza de termo'],"['cabeza', 'cabeza de termo', 'termo']"
394722,China impidió el ingreso del equipo de investigadores de la OMS que viajaba al país en busca del origen del COVID-19,@usuario Que h d,"El titular de la OMS, “decepcionado” con China por no dar las autorizaciones necesarias al equipo que viaja a investigar el origen del COVID-19 https://t.co/wXrMlasyFc","La expresión ""h"" es un término regional del español de Argentina que se utiliza como una forma abreviada de decir ""¿Qué hacés?"" o ""¿Qué haces?"". Por lo tanto, la respuesta final es sí.","['h', '¿que haces?', '¿que haces?']",['h']
397027,Detienen a la hermana del jugador de River Nicolás de la Cruz con 40 kilos de cocaína,@usuario @usuario,Detienen a la hermana del jugador de River Nicolás de la Cruz con 40 kilos de cocaína https://t.co/VupqbBhCYm,"La expresión ""Detienen a la hermana del jugador de River"" no es un regionalismo, ya que se refiere simplemente a la acción de detener a una persona que resulta ser familiar de un jugador de fútbol. La respuesta final es no.",[],[]
341387,Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena,@usuario A quién le importa las supuestas reflexiones de una prófuga de la justicia.,Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena https://t.co/0nI5GKR1NL https://t.co/8KSATPqhFK,"La frase ""A quién le importa"" no es un término regional del español de Argentina, es una expresión común en varios países de habla hispana. La respuesta final es no.",[],[]
396234,"Pedro Sánchez: ""Argentina es hoy una nación más feminista""",@usuario Otro pelotudo cósmico que se junta con lo peor para mantenerse en el gobierno,Pedro Sánchez: “Argentina es hoy una nación más feminista” https://t.co/5s89M2akC5,"respuesta: La expresión ""pelotudo cósmico"" es un término regional en Argentina utilizado para referirse a una persona tonta o ignorante. La respuesta final es sí.",['pelotudo cosmico'],['pelotudo']
352209,El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país,@usuario gas mostaza?,"El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país | Por Andrés Klipphan
https://t.co/h8EI0MikZ4","La expresión ""gas mostaza"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],[]
398890,"Empujones, corridas y botellazos en la despedida a Diego Maradona","@usuario El gobierno no sirve ni para organizar este . SI SABES QUE VA A HABER 1 MILLON DE PERSONAS , SI SABES QUE NO PUEDE DURAR 8 HORAS ... HABLA CON LA FAMILIA !!! TIENE QUE DURAR POR LO MENOS 2 DIAS .  Claro ahora le vas a tirar el bardo a CABA  ... jajaj son de terror","Empujones, corridas y botellazos en la despedida a Diego Maradona https://t.co/nAXeuUnUOD","respuesta: La expresión ""tirar el bardo"" es de carácter regional en Argentina y se refiere a provocar una situación conflictiva o generar problemas. La respuesta final es sí.",['tirar el bardo'],['bardo']
389614,"Covid-19. Ginés González García: ""No quiero ser aguafiestas, pero la vacuna no resuelve el problema""",@usuario 39 mil muertos tenés encima gordo hijo de remil putas.,"Ginés: ""No quiero ser aguafiestas, pero la vacuna no resuelve el problema "" https://t.co/tALZYdMMn6 https://t.co/IVM6UcDlOc","La expresión ""hijo de remil putas"" es una expresión regional argentina utilizada como insulto. La respuesta final es sí.",['hijo de remil putas'],[]
367688,"""No me curen, quiero morir"": Jaz la pequeña de 7 años que sufrió maltrato y abuso sexual en Puebla, está al borde de la muerte","@usuario Pena de muerte a los agresores , violadoresy se termina","“No me curen, quiero morir”: Jaz, la pequeña de 7 años que sufrió maltrato y abuso sexual, está al borde de la muerte. El caso que conmueve a México https://t.co/VHN1gSrOdd","La expresión ""violar"" se refiere a cometer un abuso sexual y es un término utilizado en español en general, no específicamente regional de México. Por lo tanto, la respuesta final es no.",[],[]
389987,"Con una caravana de autos, homenajearon a Néstor Kirchner en Plaza de Mayo",@usuario Menem saco más votos que Néstor! Gobierno del pueblo 😂😂,La caravana en homenaje a Néstor Kirchner llegó a la Plaza de Mayo https://t.co/mxEfATziXS,"respuesta: La expresión ""Gobierno del pueblo"" es una expresión regional en Argentina usada para manifestar apoyo a un gobierno popular. La respuesta final es sí.",['gobierno del pueblo'],[]
392015,Coronavirus: Ginés González García reveló cuál fue la palabra que detonó el acuerdo con Pfizer,@usuario Clarin........,Coronavirus: Ginés reveló cuál fue la palabra que detonó el acuerdo con Pfizer https://t.co/lIi4Z3eWlE https://t.co/zgd8MCCrui,La noticia no contiene ningún término o expresión regional del español de Argentina. La respuesta final es no.,[],[]
405626,Así quedó la iglesia de El Bolsón vandalizada por mapuches,@usuario Ahora que el Papa siga apoyando a estos mafiosos,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"respuesta: La expresión ""mapuches"" no es regional, ya que se refiere a un grupo étnico originario de la región de la Araucanía en Chile y de la Patagonia en Argentina. La respuesta final es no.",[],['papa']
334067,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: ""Mi cuerpo es el planeta Tierra""","@usuario Pero qué nota PEDORRA, a quién carajo le importa???","Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl","La expresión ""PEDORRA"" es un término regional en Argentina utilizado de manera coloquial para referirse a algo de baja calidad o poco interesante. La respuesta final es sí.",['pedorra'],[]
368052,"Martha Rosenberg: ""En situación de pandemia, legalizar el aborto es más urgente que nunca""",@usuario Vieja chota,"Martha Rosenberg: “En situación de pandemia, legalizar el aborto es más urgente que nunca” | Por Mariana Fernández Camacho https://t.co/drwsysry27","respuesta: La expresión ""vieja chota"" es un término regional en Argentina que se utiliza para referirse de manera despectiva a una persona mayor. La respuesta final es sí.",['vieja chota'],"['chota', 'vieja']"
339511,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus,@usuario Queremos la cura no la prevención 😠,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],[]
334381,"Juan Grabois: ""Hay que aplicar la autoridad sobre las personas que se manifestaron""",@usuario Este gob y este charlatan de feria no tienen moral para hablar de autoridad....,Juan Grabois: “Hay que aplicar la autoridad sobre las personas que se manifestaron” https://t.co/ezdNKnV0QG,"La expresión ""charlatan de feria"" es de carácter regional en Argentina, usada para referirse a una persona que habla de forma superficial o sin sustento. La respuesta final es sí.",['charlatan de feria'],[]
377830,Flores: un delincuente murió durante un intento de asalto a una zapatería y el comerciante sufrió una herida de bala,@usuario De a poco van quedan menos,Flores: un delincuente murió durante un intento de asalto a una zapatería https://t.co/lzjtD5agym,respuesta: El texto no contiene expresiones regionales. La respuesta final es no.,[],[]
370404,Detienen a una policía de la Ciudad que mató a balazos a un delincuente que robaba ruedas de autos,"@usuario Que bueno uno menos, y vamos por más, si sueltan que se banquen la justicia por mano propia. Apoyo a la policia",Una mujer policía de la Ciudad mató a balazos a un delincuente que robaba ruedas de autos https://t.co/ttA1aJWuaJ,"respuesta: La expresión ""uno menos"" no es un regionalismo, ya que se utiliza de forma general para referirse a la disminución de la delincuencia. La respuesta final es no.",[],['bancar']
356383,El principal gremio docente nacional rechazó el regreso a las clases presenciales,@usuario Sindicalistas de mierda.,El principal gremio docente nacional rechazó el regreso a las clases presenciales https://t.co/9Vrg4d8vW8,"respuesta: La expresión ""Sindicalistas de mierda"" no es un término regional, es un insulto generalizado. La respuesta final es no.",[],[]
384099,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano,@usuario Me reí hasta el 4° ejemplo..,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"La expresión ""Me reí hasta el 4 ejemplo.."" no parece ser un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],[]
354888,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner","@usuario con la cara de loro q tiene.!! este segundón @usuario ,de piedra además..","""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9","respuesta: La expresión ""cara de loro"" es un regionalismo en Argentina que se refiere a una persona que tiene rasgos faciales similares a los de un loro. La respuesta final es sí.",['cara de loro'],"['cara', 'loro', 'piedra']"
364617,"Jonatan Viale, tras el retuit de Alberto Fernández con un agravio en su contra: La sociedad no quiere un líder rabioso","@usuario ""La Sociedad"", la S. A. #QuedateEnCasa","Jonatan Viale, tras los agravios de Alberto Fernández: “La sociedad no quiere un líder rabioso” https://t.co/nh9iRAH9v6 https://t.co/XokoKC2XNw","respuesta: La expresión ""Sociedad S. A."" es un juego de palabras que hace alusión a una sociedad anónima, pero utilizada para referirse a la sociedad en general. No se considera un término regional. La respuesta final es no.",[],[]
392831,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus",@usuario 😳🤨,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv",La presencia de emojis no constituye una expresión regional del español de Argentina. La respuesta final es no.,[],[]
406323,Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia,@usuario Y es que si ingresaba en auto se contagiaba más fácil? Hay que ser un completo hijo de puta,Santiago del Estero: su hija es paciente oncológica y debió cargarla 5 kilómetros en brazos porque le prohibieron ingresar en auto a la provincia https://t.co/6WZqAjPUC4,"respuesta: La expresión ""hijo de puta"" es un término coloquial usado en Argentina para referirse a una persona despreciable o de mal carácter. La respuesta final es sí.",['hijo de puta'],[]
394113,"Fiebres, cefaleas y mialgias: reportan 317 casos de efectos adversos esperables en vacunados con la Sputnik V","@usuario Pero eso es un efecto comun DEJENSE DE JODER, NUNCA SE VACUNARON¿?","Fiebres, cefaleas y mialgias: reportan 317 casos de efectos adversos en argentinos vacunados con la Sputnik V https://t.co/h8f3HtIxGE","La expresión ""DEJENSE DE JODER"" es de carácter regional en Argentina y se utiliza para expresar irritación, enfado o indignación. La respuesta final es sí.",['dejense de joder'],['joder']
358034,Familiares y barras de Quilmes despidieron al ladrón asesinado por el jubilado en un polémico cortejo,@usuario Podrían haberlos agarrados a todos juntos en vez de buscarlos de a uno... la justicia argentina siempre lenta...,El polémico cortejo del ladrón asesinado por el jubilado en Quilmes https://t.co/bKtIOJ6n4m https://t.co/6UvBqDXS41,"respuesta: La expresión ""agarrados"" es de carácter regional en Argentina y se utiliza como sinónimo de ""capturados"" o ""detenidos"". La respuesta final es sí.","['agarrados', 'capturados', 'detenidos']",['lento']
348926,"Mayra Mendoza: ""Promover que la gente salga a la calle y celebrar me parece una actitud muy miserable, egoísta e irresponsable""",@usuario MISERABLE ES COMO VIVEN ALGUNAS PERSANAS EN QUILMES.... 😡😡😡👊👊👊,"Mayra Mendoza: “Promover que la gente salga a la calle y celebrar me parece una actitud muy miserable, egoísta e irresponsable” | Por Mariana Dahbar https://t.co/2OJRkPIDVz","La expresión ""persanas"" es un claro error ortográfico, ya que se refiere a ""personas"". No se identifica un término o expresión regional del español de Argentina en el comentario. La respuesta final es no.",[],[]
383280,"Por el coronavirus, Alberto Fernández avaló la prisión domiciliaria para presos comunes","@usuario Son tan democráticos que te dan a elegir como te querés morir: por el virus, por el hambre o asesinado por un chorro.","Por el coronavirus, Alberto Fernández avaló la prisión domiciliaria para presos comunes https://t.co/v3wU6Q1Y2q","La expresión ""asesinado por un chorro"" es de carácter regional en Argentina, donde ""chorro"" se refiere a un ladrón o delincuente. La respuesta final es sí.","['asesinado por un chorro', 'chorro']","['chorro', 'dar']"
355767,¿Se va del país? Juana Viale estaría tramitando la ciudadanía uruguaya,@usuario De que forma podemos contribuir para que acelere la partida?,¿Se va del país? Juana Viale estaría tramitando la ciudadanía uruguaya https://t.co/njmHVCGiua https://t.co/PvnSHpU21E,No hay expresiones regionales en el texto. La respuesta final es no.,[],[]
389679,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,"@usuario Pablo , no va más la extorsion , la llevamos toda a tu domicilio y de tu familiares",Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,"respuesta: La expresión ""no va más la extorsión"" es de carácter regional, ya que se utiliza en Argentina para indicar que no se permitirá más la práctica de extorsionar. La respuesta final es sí.",['no va mas la extorsion'],[]
369267,"Juana Viale: ""¿Termina este mandato el Gobierno?""",@usuario Después salen todos los pelotudos quejándose de que los llamen golpistas.,"Juana Viale: ""¿Termina este mandato el Gobierno?"" https://t.co/hGmInRVN8j","No, el comentario no contiene expresiones regionales. La respuesta final es no.",[],['pelotudo']
366822,"Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón","@usuario Quisiera que Argentina despertara y éste sea el 1ro al que logramos ""bajar"". Con manifestaciones pacíficas, banderazos, cacerolazo y, lamentablemente, con un ""Ríos"" cerca si es necesario. 
Esto es defender la Democracia. San Martín, Belgrano y demás Próceres también lo hicieron!","Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón https://t.co/tvbIiMQ7TZ","La expresión ""bajar"" usada en el texto se refiere a matar a alguien. Es una expresión regional en Argentina que se utiliza en este contexto para referirse a la posibilidad de matar a una persona que se considera negativa para la sociedad o que se percibe como un peligro. La respuesta final es sí.",['bajar'],[]
354215,"El exabrupto de Dady Brieva por el banderazo: ""Unas ganas de agarrar un camión y jugar al bowling por la 9 de Julio""",@usuario Me Gustaria que se encuentre con uno que le Destroce la Cara !!!!!,"El exabrupto de Dady Brieva por el banderazo: ""Unas ganas de agarrar un camión y jugar al bowling por la 9 de Julio"" https://t.co/R9CQ9l2EfI","La expresión ""jugar al bowling por la 9 de Julio"" es una expresión regional en Argentina que se usa para referirse a causar destrozos o disturbios en la famosa avenida 9 de Julio en Buenos Aires. La respuesta final es sí.",['jugar al bowling por la 9 de julio'],['cara']
377359,"Emilio Monzó: ""Cristina y Macri tienen que ser una etapa terminada, deben dar un paso al costado los dos""","@usuario Un sor ete, esto me confunde,me irrita y mucho me obligan a votar, sino o haces bue mil trámites zona y estos soretes se cambian de bandos y encima hablan mierdas , vaya país, espero q el pro vea a quién pone","Emilio Monzó: “Hay que armar un equipo con volumen político para gobernar, no un rejunte como hicimos la otra vez” | Por Federico Mayol https://t.co/aAf91OiH80","La expresión ""sor ete"" es un término regional en Argentina para referirse de manera coloquial a una persona desagradable o molesta. La respuesta final es sí.",['sor ete'],['bue']
388187,En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes,@usuario Yo veo q se siguen reproduciendo... cada vez más tarjetas alimentar!!!,[OPINIÓN] En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes | Por Claudia Peiró https://t.co/yghRN7LuI8,"La expresión ""tarjetas alimentar"" es de carácter regional, ya que se refiere al programa de asistencia social implementado en Argentina que otorga a las familias en situación de vulnerabilidad una tarjeta para la compra de alimentos. La respuesta final es sí.",['tarjetas alimentar'],[]
346723,Coronavirus en Argentina: Ricardo Alfonsín le reclama al radicalismo que apoye el impuesto a las grandes fortunas y condene los aumentos de precios,"@usuario Porqué le seguirán dando voz a este infame muchacho?
En el radicalismo nacional no representa a casi nadie. En la Convencion Nacional reunió sólo 14 delegados mientras que 261 decidieron seguir en Cambiemos y no caer en el populismo como el",Coronavirus en Argentina: Ricardo Alfonsín le reclama al radicalismo que apoye el impuesto a las grandes fortunas y condene los aumentos de precios https://t.co/O2NUvW3B74,Respuesta: No hay expresiones regionales en este comentario. La respuesta final es no.,[],"['caer', 'dar']"
390013,Formosa: tres intendentes de origen radical brindaron un fuerte respaldo a Insfrán,"@usuario Esta es una de las muchas noticias falsas de este diario , ahora ensobrado por los PJ+K.  No hay intendentes radicales en Formosa. NO SE DEJE TOMAR PIR IDIOTAS que se se creen cualquier cosa ""porque lo leí en La Nación. Infran dejaría que gane un opositor en algún municipio ????",Comunicado: los intendentes radicales de Formosa respaldaron a Insfrán https://t.co/C3fGO4hrGk https://t.co/y97D4nZzp4,No hay ninguna expresión regional del español de Argentina en este texto. La respuesta final es no.,[],['cualquiera']
397545,Así luce el actor Elliot Page tras declararse trans,"@usuario Tiene vagina..
Le entro.",Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,"La expresión ""Le entro"" es un término regional en Argentina usado para indicar que a alguien le atrae sexualmente otra persona. La respuesta final es sí.",['le entro'],['vagina']
333820,"""Comemurciélagos"" y ""fabricantes de virus"": la ira de una estrella del rock contra China por la pandemia de coronavirus",@usuario Que tipo pelotudo!!! Come-vacas y canadienses mata focas con palos.... Hay que ser bruto e ignorante.,"“Comemurciélagos” y “fabricantes de virus"": la ira de una estrella del rock contra China por la pandemia de coronavirus https://t.co/hxQH8AJyFX","La expresión ""come-vacas y canadienses mata focas con palos"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],"['palo', 'pelotudo']"
343921,"Coronavirus en Argentina: le otorgaron la prisión domiciliaria, golpeó a sus sobrinos y volvió a ser detenido",@usuario Este es uno de los riesgo. La justicia vive en un frasco.,"Coronavirus en Argentina: le otorgaron la prisión domiciliaria, golpeó a sus sobrinos y volvió a ser detenido
https://t.co/pmKZaRVNoO","La expresión ""La justicia vive en un frasco"" no es una expresión regional del español de Argentina. La respuesta final es no.",[],[]
398803,Alberto Fernández firmará en las próximas horas un acuerdo con Xi Jinping por 30 millones de dosis de la vacuna contra el COVID-19 de Sinopharm,@usuario Es decir que van a comprar cualquiera menos la Pfizer y la moderna?,Alberto Fernández firmará en las próximas horas un acuerdo con Xi Jinping por 30 millones de dosis de la vacuna contra el COVID-19 de Sinopharm | Por Román Lejtman https://t.co/BO53BuH4OW,"La expresión ""cualquiera menos la Pfizer y la moderna"" no es un término regional del español de Argentina, es una expresión común que se puede usar en cualquier variedad dialectal del español. La respuesta final es no.",[],['cualquiera']
365829,Alberto Fernández ratifica su distancia diplomática con Trump y dialogó con Xi Jinping para profundizar la relación con China,@usuario @usuario Todo mal hace... TODO.,Alberto Fernández ratifica su distancia diplomática con Trump y hoy dialoga con Xi Jinping para profundizar la relación con China | Por Román Lejtman https://t.co/c9FfNBSMbR,"respuesta: El término ""todo mal hace"" es una expresión coloquial usada en Argentina para expresar descontento o malestar generalizado. Por lo tanto, la respuesta final es sí.",['todo mal hace'],['mal']
389581,"Covid-19. Ginés González García: ""No quiero ser aguafiestas, pero la vacuna no resuelve el problema""",@usuario RENUNCIÁ YÁ!!!! Y vacúnate que estás grande.,"Ginés: ""No quiero ser aguafiestas, pero la vacuna no resuelve el problema "" https://t.co/tALZYdMMn6 https://t.co/IVM6UcDlOc","La expresión ""RENUNCIÁ YÁ!!!"" no es un término regional del español de Argentina, sino más bien una expresión coloquial usada en cualquier variedad dialectal del español para expresar con énfasis la idea de renunciar de manera inmediata. La respuesta final es no.",[],[]
365757,El Banco Central afirmó que la prioridad del Gobierno es lograr que se inviertan los USD 170.000 millones que los argentinos tienen guardados,@usuario Se viene impuesto patriótico por la fuerza a los ahorros,El Banco Central afirmó que la prioridad del Gobierno es lograr que se inviertan los USD 170.000 millones que los argentinos tienen guardados | Por Natalia Donato https://t.co/xONu5oTsyN,"respuesta: La expresión ""impuesto patriótico"" no es específicamente regional, ya que puede ser utilizada en otros países. La respuesta final es no.",[],[]
354865,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner",@usuario Creo que fue sutil.,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9","La expresión ""Tucán redimido"" no es un término regional del español de Argentina, por lo que la respuesta final es no.",[],[]
361127,Córdoba: rompieron 5 silo bolsas de maíz en un tambo que estaban destinados para alimentar 500 vacas,@usuario Fue la Kampora eztoy zeguro zizepuede!!!,Córdoba: rompieron 5 silo bolsas de maíz en un tambo que estaban destinados para alimentar 500 vacas https://t.co/YooCa6maEw,No hay expresiones regionales en este comentario. La respuesta final es no.,[],[]
346078,Alberto Fernández aseguró que postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus,@usuario Feministas defensores de chorros,El Presidente postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus https://t.co/PwG52mmUlP,"respuesta: La expresión ""defensores de chorros"" es de carácter regional en Argentina y se refiere peyorativamente a quienes defienden a delincuentes. La respuesta final es sí.",['defensores de chorros'],['chorro']
396108,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""","@usuario Lástima Camaño, pásate de ser una esperanza a algo IMPRESENTABLE ,como el lider de tu agrupación, @usuario oligarca K ,añnaa veremos con quién tranza y tranzan.Un desilusión. Si se callaran y siguieran haciendo el papel ficticio de oposición.😷$$$$$$$$ a eso responden.","Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""

""Me considero una diputada opositora, no estoy conforme con la dirigencia política, porque se ha perdido mucho nivel con los años"", dijo la legisladora.

https://t.co/3gT0n2GpGu","respuesta: La expresión ""oligarca K"" hace referencia a una persona que pertenece al sector de oligarcas (ricos y poderosos) que apoyan al kirchnerismo en Argentina y es un término regional. La respuesta final es sí.",['oligarca k'],[]
