id,title,context_tweet,text,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms,CHECK,Notas,
362155,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó | Por Federico Fahsbender https://t.co/R4JxhmaAJ8,"@usuario el mismo que un juez liberó por DESAHOGO SEXUAL? o es otro? porque aca esta lleno de degenerados y encima los liberan, evidentemente estamos llenos de jueces DEGENERADOS Y DELINCUENTES en Argentina","respuesta: La expresión ""DESAHOGO SEXUAL"" es de carácter regional en Argentina, y se refiere a justificaciones insólitas o absurdas en casos de violencia sexual. La respuesta final es sí.",['desahogo sexual'],[],TRUE,0,,
349144,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse""","El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse"" https://t.co/5M17X8yDON","@usuario Van 1.000 descerebrados... Y esos simios contagian a 10.000!!!
Cuando pase, nosotros, los que ganamos las elecciones democráticas, convocaremos a millones a marchar!!!","La expresión ""descerebrados"" es de carácter regional, utilizada en Argentina para referirse a personas consideradas estúpidas o sin cerebro. La respuesta final es sí.",['descerebrados'],[],TRUE,0,,
359403,"Eugenio Zaffaroni: ""Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos""",Eugenio Zaffaroni: “Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos” https://t.co/DhKGcEjTzz https://t.co/0XURGdhX3C,"@usuario ¿Pagaste el monotributo???
¿Que pasó con la causa de proxeneta?
 ¿Descubrió quién le alquilaba los deptos?","La expresión ""descubrió quién le alquilaba los deptos"" es de carácter regional en Argentina y se refiere a descubrir quién estaba detrás de un negocio ilegal o de dudosa procedencia. La respuesta final es sí.",['descubrio quien le alquilaba los deptos'],[],TRUE,0,,
332623,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia""","Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia"" https://t.co/509yPj0NRa","@usuario Mediocre "" actor"", repetidor de gestos, nada creativo. Desde q pedestal habla?","respuesta: La expresión ""desde qué pedestal habla"" es una expresión regional en Argentina que se utiliza para cuestionar la autoridad moral de una persona. La respuesta final es sí.",['desde que pedestal habla'],[],TRUE,0,,
392239,"Coronavirus: Alberto Fernández advirtió que, ""si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente""","Coronavirus: Alberto Fernández advirtió que, 'si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente' https://t.co/Ejo6OSzvmW",@usuario Este tipo es un sinvergüenza todas las movilizaciones en los últimos meses fueron promovidas y apañadas por el desgobierno incluido el velatorio de D10.. Ahora dicen querer poner orden..Mentiroso.. Invecil,"La expresión ""desgobierno"" es un término regional en Argentina utilizado para referirse a un gobierno que es considerado como desorganizado o ineficiente. La respuesta final es sí.",['desgobierno'],[],TRUE,0,,
402968,Sorteo del Mundial Francia 2023: los Pumas buscan evitar el grupo de la muerte,El sorteo del Mundial 2023: los Pumas buscan evitar el grupo de la muerte https://t.co/IHkMAikGdG https://t.co/bTQsPk9Cja,"@usuario Seguramente buscarán un grupo donde no estén los ALL BLACKS, detestan a los NEGROS","respuesta: En este caso, la expresión ""detestan a los NEGROS"" puede considerarse un término regional de Argentina, ya que se refiere de manera despectiva a los neozelandeses, sin tener en cuenta su color de piel. La respuesta final es sí.",['detestan a los negros'],[],TRUE,0,,
332525,"Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad""","Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad"" https://t.co/w0xql1gHbS",@usuario Quedate ahí y no vuelvas di acá estás preso.,"respuesta: La expresión ""di"" es un regionalismo del español de Argentina que se utiliza como una forma de afirmación o asentimiento. La respuesta final es sí.",['di'],[],TRUE,0,,
376383,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas https://t.co/ot0ohxB6vi,@usuario Diario se mierda no veo más sus noticias boludas,"respuesta: La expresión ""Diario se mierda"" es un término regional en Argentina usado de forma coloquial para expresar descontento con algo. La respuesta final es sí.",['diario se mierda'],[],TRUE,0,,
405164,Limpiar la basura arrojada en la marcha por Milagro Sala costó 570 mil pesos,Limpiar la basura arrojada en la marcha por Milagro Sala costó 570 mil pesos https://t.co/q9utmSZXKq,@usuario Basura ??? Q estaba lleno de diarios ??,"respuesta: El comentario contiene una expresión regional. En Argentina, la palabra ""diarios"" se usa como sinónimo de periódicos, por lo que la expresión ""llenar de diarios"" significa dejar muchos periódicos tirados. La respuesta final es sí.","['diarios', 'llenar de diarios']",[],TRUE,0,,
327599,Coronavirus en Argentina: por el encierro forzoso advierten que puede aumentar la violencia contra mujeres y niños,Coronavirus y encierro forzoso: advierten que puede aumentar la violencia contra mujeres y niños https://t.co/Sg0V0qNAhp,"@usuario Y no advierten que puede aumentar la violencia contra los niños? Digo, el mayor porcentaje de filicidios son cometidos por mujeres.","respuesta: La expresión ""Digo"" es una interjección coloquial usada en Argentina para introducir una opinión o comentario adicional. Por lo tanto, la respuesta final es sí.",['digo'],[],TRUE,0,,
393420,"Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA","Descontrol en Año Nuevo: sin tapabocas ni distancia social, miles de jóvenes festejaron en parques y plazas de CABA https://t.co/t8gbsOVBbk",@usuario Dejen vivir! Cómplices de la diktadura sanitaria!,"respuesta: La expresión ""diktadura"" es un regionalismo en Argentina utilizado para referirse de manera despectiva a las medidas restrictivas impuestas por el gobierno durante la pandemia. La respuesta final es sí.",['diktadura'],[],TRUE,0,,
341255,"""Dios es formoseño"". Así explicó un ministro por qué su provincia no tiene coronavirus","""Dios es formoseño"". Así explicó un ministro por qué su provincia no tiene coronavirus https://t.co/Q2le1OvsBK https://t.co/186jgyjB0d",@usuario El hambre no deja entrar al conoravirus se ve,"respuesta: La expresión ""Dios es formoseño"" puede considerarse un regionalismo, ya que hace referencia a una creencia o expresión típica de la región de Formosa, Argentina. La respuesta final es sí.",['dios es formoseño'],[],TRUE,0,,
374914,El papa Francisco evalúa visitar Argentina en julio de 2021,[OPINIÓN] El papa Francisco evalúa visitar Argentina en julio de 2021 | Por Alicia Barrios https://t.co/HKTfG7eRPX,@usuario Aja...Dios NO lo va a permitir q venga a militar para los K. Dios nos libre de él,"respuesta: La expresión ""Dios nos libre de él"" es de carácter regional en Argentina y se utiliza para expresar deseo de protección o alejamiento de algo o alguien. La respuesta final es sí.",['dios nos libre de el'],[],TRUE,0,,
405658,Así quedó la iglesia de El Bolsón vandalizada por mapuches,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario Dónde estaba diosito para defenderla?,"La expresión ""diosito"" es un diminutivo regional utilizado en Argentina para referirse a Dios de manera coloquial. La respuesta final es sí.",['diosito'],[],TRUE,0,,
332625,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia""","Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia"" https://t.co/509yPj0NRa",@usuario En qué basa su opinión?  Otro disparatero,"La expresión ""disparatero"" es de carácter regional en Argentina, utilizada para referirse a alguien que dice tonterías o dispara comentarios absurdos. La respuesta final es sí.",['disparatero'],[],TRUE,0,,
352075,"El fracaso de Corea del Norte: mientras la población muere de hambre, Kim Jong-un goza de enormes privilegios y una vida de lujos","El fracaso de Corea del Norte: mientras la población muere de hambre, Kim jong-un goza de enormes privilegios y una vida de lujos | Por María Belén Chapur https://t.co/GagCSzKob1","@usuario A veces me imagino como seria una división de nuestro territorio a los dos lados de la grieta, después de un tiempo, digamos 10 años, quién les parece que construiría el muro para que la gente no se vaya al otro lado?","La expresión ""división de nuestro territorio a los dos lados de la grieta"" hace referencia a la división política y social en Argentina entre dos posturas opuestas. Si bien no es un término específico regional, el uso de la palabra ""grieta"" para referirse a esta situación es una expresión comúnmente utilizada en Argentina. Por lo tanto, la respuesta final es sí.","['division de nuestro territorio a los dos lados de la grieta', 'grieta']",[],TRUE,0,,
365271,Murió un nieto recuperado por Abuelas de Plaza de Mayo: los mensajes de Alberto Fernández y Cristina Kirchner,Murió un nieto recuperado por Abuelas de Plaza de Mayo: los mensajes de Alberto Fernández y Cristina Kirchner https://t.co/fEnzxgkxOn,@usuario Un dólar montonero menos,"respuesta: La expresión ""dólar montonero"" es un término regional en Argentina que hace referencia a la moneda extranjera en el país. La respuesta final es sí.",['dolar montonero'],[],TRUE,0,,
372768,"""No Grato"": frente a la Torre Eiffel, un puñado de argentinos repudió la presencia de Mauricio Macri en Francia","""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c",@usuario Son los q cobran el dolar terrorista,"respuesta: La expresión ""dolar terrorista"" es un término regional en Argentina que se utiliza para referirse al dólar estadounidense cuando su valor aumenta significativamente en relación a la moneda local. La respuesta final es sí.",['dolar terrorista'],[],TRUE,0,,
370035,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto?,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto? https://t.co/bA8BKmt9LF,@usuario En serio no sabes don Trompetita? Mi culo se ríe de la ignorancia de Uds!!😊🤪,"La expresión ""don Trompetita"" es un término regional en Argentina utilizado de manera coloquial para referirse a una persona mayor. La respuesta final es sí.",['don trompetita'],[],TRUE,0,,
395809,"Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran ""una eficacia que genera optimismo""",Carla Vizzotti dijo que las pruebas de la Anmat sobre la vacuna rusa muestran 'una eficacia que genera optimismo' https://t.co/kmSnGtzIGr,@usuario ya se vacuno Doña Carla ?,"respuesta: El comentario contiene una expresión regional, ya que la forma de referirse a la Ministra de Salud, Carla Vizzotti, como ""Doña Carla"" es una expresión coloquial característica del español de Argentina. La respuesta final es sí.",['doña carla'],[],TRUE,0,,
333706,"""Deje de mentir"": Elisa Carrió criticó a Axel Kicillof por la gestión de la cuarentena","""Deje de mentir"": Elisa Carrió criticó a Axel Kicillof y le pidió que se dedique a gobernar https://t.co/pSNvOG8HPI https://t.co/iL7Qb1tR6e",@usuario Jajaajaja!!! Otra!!! Podrían explicar qué mierda pasó en este pais en 2018 donde se fue todo al carajo!!! Ella fue parte de ese Gobierno,"La expresión ""donde se fue todo al carajo"" es de carácter regional y se refiere a que la situación empeoró considerablemente. La respuesta final es sí.",['donde se fue todo al carajo'],[],TRUE,0,,
368373,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena https://t.co/SPTG9KIDZe,@usuario Pensé que se burlaba por el parecido de Wiñazki a Dodoria de dragón ball.,"respuesta: La expresión ""Dragón Ball"" es un término regional en Argentina utilizado para referirse al popular anime japonés ""Dragon Ball"". La respuesta final es sí.","['dragon ball', 'dragon ball']",[],TRUE,0,,
343195,"En medio de la cuarentena por el coronavirus, el Gobierno avanza con un impuesto a los abonos de Netflix","En medio de la cuarentena por el coronavirus, el Gobierno avanza con un impuesto a los abonos de Netflix https://t.co/giB8KkDpa2","@usuario Le pusieron IVA, el impuesto de dólar ""solidario"". Más del 35% de lo que se paga es impuesto, cuanto quieren exprimirnos dstos imbeciles. Si se consume es xq es masivo y eso genera que pueda bajar los costos. Si Netflix fuese local sería impagable,abran las fronteras y comercien","respuesta: La expresión ""dstos imbeciles"" es de carácter regional, ya que la palabra ""imbeciles"" se utiliza en Argentina de manera coloquial para referirse a personas tontas o necias. La respuesta final es sí.","['dstos imbeciles', 'imbeciles']",[],TRUE,0,,
352873,Denuncian que dos presos fueron heridos de bala durante el motín en la cárcel de Devoto,Denuncian que dos presos fueron heridos de bala durante el motín en la cárcel de Devoto https://t.co/Vj1Syo0ipr,"@usuario Q quieren? Q les tiren flores.... como ellos cuando salieron a robar...violar ...o matar????
X favor....","respuesta: El comentario contiene un uso regional del español de Argentina, como la omisión de la letra ""e"" en palabras como ""quieren"" y ""que"". La respuesta final es sí.","['e', 'quieren', 'que']",[],TRUE,0,,
364051,"Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández","Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández https://t.co/8U1hk0FuGS","@usuario Gusto desagradable, echa con lo peor de su clase","respuesta: La expresión ""echa con lo peor de su clase"" es de carácter regional y se refiere a algo de mala calidad o pobre. La respuesta final es sí.",['echa con lo peor de su clase'],[],TRUE,0,,
352285,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia https://t.co/9vZC0NGQwN,@usuario En serio!!! Pero si todo el@usuario debe estar en cuarentena y más esos!!,"respuesta: La expresión ""el debe"" es de carácter regional en Argentina y se refiere a una falta o deuda. La respuesta final es sí.",['el debe'],[],TRUE,0,,
379275,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo""","Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo"" https://t.co/IwCw2rv5z6 https://t.co/29vnBw04Sv",@usuario EL MANGINAZO,"La expresión ""El manginazo"" es un término regional en Argentina que se refiere a una situación en la que un hombre se comporta de manera sumisa o sometida ante una mujer. Por lo tanto, la respuesta final es sí.",['el manginazo'],[],TRUE,0,,
382527,"Sospechaba que su novia de toda la vida tenía coronavirus, la asesinó y luego se quitó la vida","Sospechaba que su novia de toda la vida tenía coronavirus, la asesinó y luego se quitó la vida https://t.co/9xYymHv4cY","@usuario Lo declaró, el muerto?","respuesta: La expresión ""el muerto"" es una expresión coloquial utilizada en Argentina para referirse a una persona fallecida. La respuesta final es sí.",['el muerto'],[],TRUE,0,,
377325,"Emilio Monzó: ""Cristina y Macri tienen que ser una etapa terminada, deben dar un paso al costado los dos""","Emilio Monzó: “Hay que armar un equipo con volumen político para gobernar, no un rejunte como hicimos la otra vez” | Por Federico Mayol https://t.co/aAf91OiH80",@usuario 20 años viviendo del estado de la mano del partido más rejunte de la historia de los partidos.,"respuesta: La expresión ""el partido más rejunte"" es un término regional en Argentina usado para referirse a un grupo político sin cohesión interna. La respuesta final es sí.",['el partido mas rejunte'],[],TRUE,0,,
405008,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizaron en apoyo al Gobierno,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizan en apoyo al Gobierno https://t.co/xpmIDBRGb6,@usuario El peronismo te deja como mono saltador.  Los camisas azules,"respuesta: La expresión ""El peronismo te deja como mono saltador"" es una expresión regional de Argentina que se refiere a la forma en que el peronismo puede manipular a las personas para que actúen de cierta manera, comparándolos con un mono saltador. La respuesta final es sí.",['el peronismo te deja como mono saltador'],[],TRUE,0,,
377360,"Emilio Monzó: ""Cristina y Macri tienen que ser una etapa terminada, deben dar un paso al costado los dos""","Emilio Monzó: “Hay que armar un equipo con volumen político para gobernar, no un rejunte como hicimos la otra vez” | Por Federico Mayol https://t.co/aAf91OiH80",@usuario Claaaa el rejunte que nos endeudo hasta el caracu,"La expresión ""el rejunte"" podría considerarse regional, ya que en Argentina se utiliza coloquialmente para referirse a un grupo de personas reunidas de forma desordenada o sin un objetivo claro. La respuesta final es sí.",['el rejunte'],[],TRUE,0,,
366227,"Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001""","Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001"" https://t.co/EWz1upuy1b","@usuario Que el 2002 será, cuando gobernaban ellos y la pobreza llegó al 60%.","respuesta: La expresión ""ellos"" puede considerarse un término regional en el contexto de Argentina, ya que se refiere de manera genérica a políticos o partidos específicos sin mencionar nombres. La respuesta final es sí.",['ellos'],[],TRUE,0,,
339648,"Una investigación afirma que el régimen chino ocultó al menos 40 mil muertes por coronavirus en Wuhan: ""La cifra real solo la saben ellos""",Una investigación afirma que el régimen chino ocultó al menos 40 mil muertes por coronavirus en Wuhan: “La cifra real sólo la saben ellos” https://t.co/Q68Z3q9Pvq,"@usuario Entonces la ""investigación"" fue hecha en base a supuestos y es una elucubracion igual que el titular?","La expresión ""elucubracion"" es de carácter regional en Argentina y se utiliza para referirse a una especulación o suposición sin bases concretas. La respuesta final es sí.",['elucubracion'],[],TRUE,0,,
396221,"Pedro Sánchez: ""Argentina es hoy una nación más feminista""",Pedro Sánchez: “Argentina es hoy una nación más feminista” https://t.co/5s89M2akC5,"@usuario Si Pedro Sanchez te elogia, empezá a preocuparte","respuesta: La expresión ""empezá a preocuparte"" es una expresión regional del español de Argentina, utilizada de forma coloquial para indicar que algo negativo puede suceder. La respuesta final es sí.",['empeza a preocuparte'],[],TRUE,0,,
395744,"Día de la Memoria: Francisco alertó que el Holocausto ""puede volver a suceder"", a 76 años de la liberación de Auschwitz","Día de la Memoria: Francisco alertó que el Holocausto ""puede volver a suceder "" https://t.co/IswS9mpeMA https://t.co/fwJysSdige",@usuario Si esta sucediendo acá en su país y usted sigue mudo lo que esta pasando en formosa es inhumano,"La expresión regional ""en formosa"" se refiere a la provincia de Formosa en Argentina. La respuesta final es sí.",['en formosa'],[],TRUE,0,,
341845,Coronavirus en Argentina: denuncian que paraguayos cruzan la frontera para cobrar el IFE en Formosa,Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,@usuario Pero en qué quedamos?? Las fronteras no están cerradas? Osea miles de argentinos aún no pudieron volver del exterior pero los paraguayos cruzan x Formosa libremente para cobrar el IFE?? Porque se paga IFE en Formosa si tiene 0 casos de corona?? Una vergüenza todo!!!,"La expresión ""en qué quedamos"" es una expresión regional propia del español de Argentina que se utiliza para expresar sorpresa o confusión ante una situación contradictoria. La respuesta final es sí.",['en que quedamos'],[],TRUE,0,,
381880,Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio,Bono Anses: analizan cuál será el monto del refuerzo del IFE en junio | Por Matías Barbería https://t.co/35GZHYEIYF,"@usuario Saben en que gastan los $10.000 ,mucha gente ?Se debería hacer una investigación al respecto .","La expresión ""en que"" en lugar de ""en qué"" es un regionalismo común en Argentina. Por lo tanto, la respuesta final es sí.","['en que', 'en que']",[],TRUE,0,,
405704,"Alberto Fernández se refirió a los incidentes en el velorio de Maradona: ""Debimos haber previsto la presencia de barrabravas""","Alberto Fernández reconoció que hubo barrabravas en los incidentes durante el velorio de Maradona: “Debimos haberlo previsto, confiamos en la conciencia social” https://t.co/FXwzoOBfNS",@usuario En queeeee?????es lo que vienen fomentando desde siempre!!!Háganse cargo,"respuesta: La expresión ""En queee???"" es un término regional en Argentina que se utiliza para expresar incredulidad o sorpresa. La respuesta final es sí.",['en queee???'],[],TRUE,0,,
339493,El PJ elogió la actitud de China frente a la pandemia del coronavirus,El PJ elogió la actitud de China frente a la pandemia del coronavirus https://t.co/IYGVlArQuJ,@usuario Elogio? Encima hay que elogiarlos . Deberían desaparecer del planeta por tanto daño ocasionado.,"respuesta: La expresión ""Encima hay que elogiarlos"" es una expresión regional en Argentina que se usa para expresar sorpresa o incredulidad ante una situación. La respuesta final es sí.",['encima hay que elogiarlos'],[],TRUE,0,,
348492,"Científicos identificaron en China otro virus respiratorio ""con potencial para convertirse en pandemia""",Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,@usuario Y si encuarentenamos China entera? Total ahora existen los barcos de carga sin tripulación,"respuesta: La expresión ""encuarentamos"" es un término regional en Argentina, utilizado como una forma coloquial de referirse a poner en cuarentena a un grupo o lugar entero. La respuesta final es sí.",['encuarentamos'],[],TRUE,0,,
336825,"Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof","Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof https://t.co/CT4d6vtyni https://t.co/50CsSBAAFz",@usuario De que habla? Fue un descontrol siempre!!!!!  Que votaron los q votaron a estos engendros?,"respuesta: La expresión ""engendros"" es un término regional en Argentina usado de manera despectiva para referirse a personas o cosas consideradas desagradables o despreciables. La respuesta final es sí.",['engendros'],[],TRUE,0,,
332659,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia""","Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia"" https://t.co/509yPj0NRa","@usuario Y este enjendro qué es?.. Economista.,... Epidemiólogo o político??","respuesta: La expresión ""enjendro"" es de carácter regional y se usa en Argentina para referirse de manera despectiva a una persona. La respuesta final es sí.",['enjendro'],[],TRUE,0,,
388215,El inesperado cruce entre la China Suárez y Nancy Pazos por el caso del jubilado que mató a un ladrón en Quilmes,El inédito cruce entre la China Suárez y Nancy Pazos por el jubilado de Quilmes https://t.co/rPv5ybYwxG https://t.co/Zi31jyVYVI,@usuario Adiviná cuál es la resentida con la vida que se enroló en el kirchnerismo?,"respuesta: La expresión ""enrolarse en el kirchnerismo"" es un término regional en Argentina que se refiere a alguien que se afilia o se identifica con el kirchnerismo, un movimiento político en el país. La respuesta final es sí.",['enrolarse en el kirchnerismo'],[],TRUE,0,,
399975,Joe Biden presentó su nuevo equipo de comunicación para la Casa Blanca compuesto enteramente por mujeres,Joe Biden presentó su nuevo equipo de comunicación compuesto enteramente por mujeres https://t.co/8Pla4Vxxkw,@usuario ¿Es inclusivo?,"La expresión ""enteramente"" en lugar de ""totalmente"" es un regionalismo de Argentina. La respuesta final es sí.","['enteramente', 'totalmente']",[],TRUE,0,,
392242,"Coronavirus: Alberto Fernández advirtió que, ""si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente""","Coronavirus: Alberto Fernández advirtió que, 'si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente' https://t.co/Ejo6OSzvmW",@usuario Mejor meter gente a disipar que a enterrar,"La expresión ""enterrar"" usada en el texto es de carácter regional, ya que en Argentina se utiliza coloquialmente para referirse a la acción de matar a alguien. Por lo tanto, la respuesta final es sí.",['enterrar'],[],TRUE,0,,
372937,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de ""mujeres bien vestidas y alimentadas""","Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi",@usuario Vos estas sobrealimentado entonces.. entrega la comida!!! Que hay gente que muere de hambre.. igualdades para quienes hijos de puta!!!! Seguí robando,"La expresión ""entrega la comida"" es de carácter regional y se refiere a la distribución equitativa de los recursos alimentarios. La respuesta final es sí.",['entrega la comida'],[],TRUE,0,,
370019,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto?,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto? https://t.co/bA8BKmt9LF,@usuario Es una chica preciosa.,"La expresión ""es gorda"" puede considerarse un término regional en Argentina debido a que el uso de la palabra ""gorda"" para referirse a una persona con sobrepeso puede tener connotaciones negativas o ser considerado un insulto en esta región. La respuesta final es sí.","['es gorda', 'gorda']",[],TRUE,0,,
402590,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres https://t.co/7Lz9Wbjhds,"@usuario esa perita que tiene, temo que le ingrese agua cuando llueve","La expresión ""esa perita que tiene"" es una expresión regional del español de Argentina que se refiere a los senos de una mujer de forma coloquial. La respuesta final es sí.",['esa perita que tiene'],[],TRUE,0,,
354753,"China alertó sobre brote de peste bubónica pero la OMS no lo considera de ""alto riesgo""","China alertó sobre brote de peste bubónica pero la OMS no lo considera de ""alto riesgo""
https://t.co/T2bps0Cm1l",@usuario Bombardeen ese pais de mierda de una buena vez,"respuesta: La expresión ""ese país de mierda"" es de carácter regional en Argentina, donde se utilizan expresiones despectivas como esta con mayor frecuencia. La respuesta final es sí.",['ese pais de mierda'],[],TRUE,0,,
365270,Murió un nieto recuperado por Abuelas de Plaza de Mayo: los mensajes de Alberto Fernández y Cristina Kirchner,Murió un nieto recuperado por Abuelas de Plaza de Mayo: los mensajes de Alberto Fernández y Cristina Kirchner https://t.co/fEnzxgkxOn,@usuario Eso lo que no entiende @usuario que la gente se muere,"respuesta: La expresión ""Eso lo que no entiende"" es un regionalismo del español de Argentina, que se utiliza para enfatizar la falta de comprensión de alguien sobre una situación. La respuesta final es sí.",['eso lo que no entiende'],[],TRUE,0,,
343970,Coronavirus: Mauricio Macri le pidió a Alberto Fernández repatriar a los argentinos varados en el exterior,Coronavirus: Mauricio Macri le pidió a Alberto Fernández repatriar a los argentinos varados en el exterior https://t.co/ODgmxXGiNN https://t.co/1q1q4c58Xp,"@usuario Esooo Alberto! No te olvides de los votaron al ""ex personaje presidencial"".....🙄","La expresión ""Esooo"" es una interjección típica del español de Argentina, usada para expresar emoción o aprobación. Por lo tanto, la respuesta final es sí.",['esooo'],[],TRUE,0,,
341187,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos","Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6","@usuario En algo tienen que colaborar esos chinos, no.","La expresión ""esos chinos"" podría considerarse como un término regional en Argentina, aunque es importante tener en cuenta que puede tener connotaciones negativas o discriminatorias. La respuesta final es sí.",['esos chinos'],[],TRUE,0,,
394618,Escocia será el primer país del mundo que proveerá gratis tampones y toallas femeninas a todas las mujeres,Escocia será el primer país del mundo que proveerá gratis a todas las mujeres tampones y toallas femeninas https://t.co/TTUWCHBxmM,"@usuario Bueno mejor que el gobierno de @usuario que se habían agotado todo lo que usan las damas en ""esos días"" y chorreaban por veredas y parques...Una porquería me contaron.","respuesta: La expresión ""esos días"" es de carácter regional en Argentina y se utiliza para referirse al periodo menstrual. La respuesta final es sí.",['esos dias'],[],TRUE,0,,
386200,"""Fílmame, india horrible"": así se refirió una pareja argentina a vecina de la Condesa por la poda de árboles","“Fílmame, india horrible”: así se refirió una pareja argentina a vecina de Ciudad de México por la poda de árboles https://t.co/K9sFAt2HKM","@usuario Si hay algo que esquivo viviendo en Ciudad de México; es los argentinos. De verdad vienen a imponer y siempre se creen mas, en vez de ser agradecidos con la gente del país que los acoge.","respuesta: La expresión ""esquivo viviendo en Ciudad de México"" es de carácter regional, ya que el verbo ""esquivar"" con el significado de evitar o esconderse no es tan común en otras variedades del español. La respuesta final es sí.","['esquivo viviendo en ciudad de mexico', 'esquivar']",[],TRUE,0,,
392241,"Coronavirus: Alberto Fernández advirtió que, ""si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente""","Coronavirus: Alberto Fernández advirtió que, 'si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente' https://t.co/Ejo6OSzvmW",@usuario Èsssta de acá !!!,"La expresión ""Èsssta de acá !!!"" parece ser una expresión regional coloquial en Argentina, aunque no se puede determinar con certeza su significado exacto. Por lo tanto, la respuesta final es sí.",['èsssta de aca !!!'],[],TRUE,0,,
394471,"Para Fernanda Raverta, ""fue un buen año para los jubilados""","Para Fernanda Raverta, ""fue un buen año para los jubilados "" https://t.co/dSJieEjBqW https://t.co/PUCjhthQ0m",@usuario Esta chica sabra sacar cuentas???,"La expresión ""Esta chica sabra sacar cuentas???"" podría considerarse un regionalismo de Argentina, ya que el uso de ""sabra"" en lugar de ""sabe"" es una característica del uso del español en Argentina. La respuesta final es sí.","['esta chica sabra sacar cuentas???', 'sabra', 'sabe']",[],TRUE,0,,
