id,context_tweet,text,chatgpt_output,pred
385285,Aberrante: un político de Misiones admitió haber esclavizado y violado a sus tres hijastras | Por Pilar Safatle https://t.co/iuJf9rxI7j,@usuario Si dudas macrista o radical,El comentario no contiene expresiones regionales. La respuesta final es no.,0
329600,Alberto Fernández recibió a Hugo Moyano en la Casa Rosada para hablar del acto del 17 de octubre https://t.co/Rkd0V2MmY3,"@usuario Si es ejemplar, no va a querer marchar por el distanciamiento social.....a no?","La expresión ""a no?"" al final de la frase es un rasgo característico del habla coloquial de Argentina, que se utiliza para confirmar una suposición o pedir confirmación de la misma. Por lo tanto, la respuesta final es sí.",1
342776,Coronavirus: las terribles imágenes del mercado donde se originó la pandemia https://t.co/Sy9BvJATax,@usuario Como se llama la obra? Estigmaticemos a los chinos,"La expresión ""Estigmaticemos a los chinos"" no es un término regional específico de Argentina, ya que el verbo ""estigmatizar"" es ampliamente utilizado en español. Por lo tanto, la respuesta final es no.",0
370109,"Florencia Peña: “Siempre fui feminista porque ningún hombre ha logrado que no hiciera lo que yo quería” | Por Martín Fernández Paz
https://t.co/WcMg9JwvbD",@usuario Qué malota por dios.,No hay expresiones regionales en este comentario. La respuesta final es no.,0
386031,El ex presidente uruguayo José Mujica anunció que deja la política https://t.co/iSY9Rb3ccC,@usuario Perfecto.,"La expresión ""perfecto"" no es un término regional del español de Argentina. La respuesta final es no.",0
407232,Las razones de la Justicia para dejar libre al acusado de drogar y violar a la joven venezolana en su primer día de trabajo | Por Leonardo Scannone https://t.co/xeCBm8I0MC,"@usuario Quiero ver a las femilocas haciendo quilombo por esto...
o será que porque Gobierna Kretina no van a hacer nada???","La expresión ""femilocas"" es un término regional en Argentina utilizado de forma despectiva para referirse a las mujeres feministas. La respuesta final es sí.",1
332006,"Matías Lammens: ""Los tripulantes de Aerolíneas Argentinas están haciendo patria"" https://t.co/DCEImR8Ssr https://t.co/eSkdJ6QiVV",@usuario Qué tipo pelotudo,"La expresión ""pelotudo"" es una expresión regional en Argentina usada de forma coloquial para referirse a alguien tonto o estúpido. La respuesta final es sí.",1
391365,Cristina Kirchner recibió la vacuna Sputnik V https://t.co/8ewxO1BWFP https://t.co/8mpgO5sZ3B,@usuario No se alcanza a ver la jeringa. Habrá otra foto que la muestre?,No hay expresiones regionales en el comentario. La respuesta final es no.,0
394182,"Les darán DNI provisorio a personas en situación vulnerable, para que puedan empezar a cobrar planes sociales https://t.co/WyrnNlqmkh",@usuario 🎉🎉🎉🎉🎉🎉,El comentario no contiene expresiones regionales. La respuesta final es no.,0
359131,"El Negro Oro y una dura crítica al gobierno de Alberto Fernández: “Me defraudaron en seis meses, un récord” https://t.co/ny0fvhiFXJ","@usuario Cuanta ingenuidad, que esperaban? Langostinos?","La expresión ""langostinos"" en este contexto no es regional, simplemente hace referencia a un alimento de lujo que podría simbolizar las expectativas elevadas que tenían sobre el gobierno. La respuesta final es no.",0
327949,Coronavirus en Argentina: Cristina Kirchner vuelve de Cuba junto a su hija Florencia y permanecerá aislada por 14 días https://t.co/ltgNhDGTlZ,@usuario Y para colmo hace posteos contra el Gib anterior!! Solo en Argentina pasa esto!,"La expresión ""Gib"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",0
387243,Ximena Capristo publicó escandalosos chats de Gustavo Conti con otra mujer: “Uno se termina enterando de todo” https://t.co/lO9gkEswFX,"@usuario Ximena con un odio del 87.5%

Muy bien por ella.","La expresión ""con un odio del 87.5%"" no es un término regional del español de Argentina. La respuesta final es no.",0
384044,Cumbre en la Casa Rosada para ponerle fecha a la vuelta del fútbol https://t.co/B4bqhLc2eY,@usuario Se lo pidieron a papá Noel?,"La expresión ""Se lo pidieron a papá Noel?"" no es de carácter regional, es una expresión coloquial que se usa en diferentes países de habla hispana. La respuesta final es no.",0
363528,El summum de la grieta: Cristina Kirchner tiene 0% de imagen positiva entre los macristas https://t.co/0VCpRP8N9M,"@usuario Che ...saben que en la Bombonera, lo hay ningún hincha de river?????","La expresión ""hincha de river"" es un término regional en Argentina usado para referirse a los seguidores del Club Atlético River Plate. La respuesta final es sí.",1
389355,"Unos 8000 varados comienzan a ingresar a Formosa, pero le piden tres hisopados https://t.co/8bifIGJKbP https://t.co/hkPvHoYlyO",@usuario @usuario Y por que la provincia no se los puede proveer?,El comentario no contiene expresiones regionales. La respuesta final es no.,0
357771,"Elisa Carrió y un mensaje a la interna de Cambiemos: ""No convoco a la marcha; el que se radicalice juega en contra de la Argentina"" https://t.co/dQmW3MGDQ8",@usuario Que ambigua es,"La expresión ""que ambigua es"" no es un término regional del español de Argentina. La respuesta final es no.",0
393306,Carla Vizzotti: “Las personas que tenían dudas se están anotando para recibir la vacuna” https://t.co/yw9ym13DSg,"@usuario ¿Qué vacuna?.Será la vacuna o el virus,¿cuál llegará primero?.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
405451,"Tras la movilización de ruralistas, Juan Grabois responde con una marcha al campo de la familia Etchevehere y a la sede de la Sociedad Rural | Por Juan Bracco https://t.co/AIzmlQQxAo","@usuario Que asco este delincuente @usuario maneja gurkas y nos recuerda a los terroristas zurdos asesinos que nos involucraron en guerra sucia sin que mayoría d la población se lo pidiera, extorsionan y matan x 💰","El comentario contiene varias expresiones que podrían considerarse como regionales en Argentina:
- ""gurkas"": se refiere a trabajadores rurales en forma despectiva.
- ""zurdos"": se refiere a personas de izquierda de forma despectiva.
- ""extorsionan y matan x 💰"": se refiere a la idea de que cometen actos violentos por dinero.
La respuesta final es sí.",1
335764,"Coronavirus en la Argentina: cómo vive Estanislao, el hijo de Alberto Fernández, la cuarentena en Olivos https://t.co/sAuEpeHCui https://t.co/KBKHmq4hIG",@usuario @usuario Vive haciendose romper el culo por un traba,"La expresión ""haciéndose romper el culo por un traba"" es de carácter vulgar y coloquial, pero no se considera un término regional específico de Argentina. La respuesta final es no.",0
402462,Condenaron a 10 años de prisión a “la Angelina Jolie iraní” https://t.co/eEjQwkhNuq,@usuario Una monstruosidad,"La expresión ""Una monstruosidad"" no es un término regional del español de Argentina. La respuesta final es no.",0
388519,Murió el hombre que asesinó a cuchillazos a un policía en Palermo https://t.co/omKrJzsfOJ,@usuario Era un delincuente. No me vengan con que tenía problemas psiquiátricos porque para utilizar un arma y salir a matar no tenía ninguno. Asesino hijo de mil putas.,"El comentario contiene la expresión regional ""hijo de mil putas"", la cual es una expresión vulgar utilizada para insultar a alguien. La respuesta final es sí.",1
382065,"La muerte de su esposa, de dos de sus hijos y una delicada cirugía cerebral: las tragedias que vivió Joe Biden https://t.co/wk94Gvcfd6",@usuario Quiere dar lástima para buscar votos... !!! Viva TRUMP...,El comentario no contiene expresiones regionales. La respuesta final es no.,0
380099,"#EXCLUSIVO Violó la cuarentena para comprar vino y lo ejecutaron a balazos #CrónicaPoliciales #PasóEnMoreno #ImpactanteDesenlace #FuertesDetalles
https://t.co/nK4SrpewZK",@usuario Crónica de una muerte anunciada entonces,El comentario no contiene expresiones regionales. La respuesta final es no.,0
329565,El Gobierno analiza extender la cuarentena hasta el 8 de junio https://t.co/nBDi8keVUf https://t.co/uUeV3rTqds,@usuario Ahí están  los inútiles que decían que el coronavirus estaba lejos y que no iba a allegar,"La expresión ""ahí están los inútiles"" no es un término regional del español de Argentina, por lo que la respuesta final es no.",0
396061,"Hebe de Bonafini: 'Hay que aprender a suplantar la carne con lentejas, quinoa y garbanzos' https://t.co/eKsZti39CQ",@usuario Jaaaaaaaaaa,El comentario no contiene expresiones regionales. La respuesta final es no.,0
352685,El polémico mensaje de Amalia Granata: “Quisieron legalizar la muerte y la muerte vino a visitarlos” https://t.co/Q9Lqmuj7GE https://t.co/a5HsQCBgMd,@usuario Qué gente de mierda las que son como esta mina,La respuesta no contiene expresiones regionales. La respuesta final es no.,0
402471,Condenaron a 10 años de prisión a “la Angelina Jolie iraní” https://t.co/eEjQwkhNuq,"@usuario Angelina Jolie, después de inyectarse la Sputnik V","La respuesta final es no, ya que no hay expresiones regionales en el comentario.",0
389020,Formosa. Una mujer perdió un embarazo en un centro de aislamiento por estrés https://t.co/m3bNKRh1xF https://t.co/jdSX7g3viN,@usuario Denuncia penal,El comentario no contiene expresiones regionales. La respuesta final es no.,0
368795,"El hijo del Presidente, con programa en la radio pública https://t.co/Rft96qzcEc","@usuario Que contentos pelotudos...!!NO ESTA ROBANDO.. aplaudimos su honestidad, igual de eso se ocupa el padre.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
389371,El senador José Mayans defendió a Gildo Insfrán: “En pandemia no hay derechos” https://t.co/cRKKb1zDZj,"@usuario Y luego se ofenden con el término #Infectafura

HDP!!!

#ElPeorGobiernoDeLaHistoria 
#LaPeorVicepresidenteDeLaHistoria 
#ElPeorPresidenteDeLaHistoria 
#GobiernoDeInutiles 
#GobiernoCriminalyCorrupto","El comentario contiene términos y expresiones vulgares o despectivas, pero no un término regional específico del español de Argentina. La respuesta final es no.",0
343232,"Murió de coronavirus el jefe de gobierno chavista de Caracas, Darío Vivas https://t.co/YkXb3pUrHh",@usuario Se nota que la información que da el régimen es transparente y oportuna.,"La expresión ""régimen"" no es necesariamente un término regional del español de Argentina, ya que es utilizado de manera más general para referirse a un sistema político o de gobierno. Por lo tanto, la respuesta final es no.",0
370869,Un jubilado se enfrentó a tres ladrones que entraron a su casa y mató a balazos a uno de ellos https://t.co/rgfYDEAjIK,@usuario Como sabia que estaban robando?,La respuesta no contiene expresiones regionales. La respuesta final es no.,0
402245,Acuerdo porcino con China: por qué Alberto Fernández recibió a Liz Solari https://t.co/L4bBFShkgR https://t.co/eiLU8IE0ub,@usuario por viejo asqueroso,"La expresión ""por viejo asqueroso"" no es un término regional del español de Argentina. La respuesta final es no.",0
383400,Coronavirus en Argentina: Cuba busca intercambiar la misión de sus médicos en Buenos Aires por alimentos https://t.co/HRFjT0muVy,@usuario Podemos intercambiar a Tinelli? Para que entretenga a los revolucionarios,"La expresión ""Para que entretenga a los revolucionarios"" no es de carácter regional, por lo tanto la respuesta final es no.",0
397856,Diputados de Paraguay hicieron un minuto de silencio por la legalización del aborto en Argentina https://t.co/HTGDRudbdx,@usuario que ridiculos!!,No hay expresiones regionales en el comentario. La respuesta final es no.,0
381251,Un ladrón que entró a robar a una iglesia murió incinerado y en medio de las llamas los bomberos descubrieron un hecho milagroso https://t.co/EH66Z9Jm4w,@usuario Ya imputaron a Jesús?,"La expresión ""Ya imputaron a Jesús?"" no es un término regional específico de Argentina, ya que el uso de la palabra ""imputar"" en el sentido de atribuir responsabilidad o culpa es común en varios países de habla hispana. La respuesta final es no.",0
407964,"“Me esterilicé, pero no odio a los niños”: mi vida dentro del movimiento “libre de hijos” | Por Gisele Sousa Dias https://t.co/oSkrYOIuAq",@usuario Esta quien es? Se esteriliza para no asumirse?,El comentario no contiene expresiones regionales. La respuesta final es no.,0
396584,"Elisa Carrió: ""La agenda de la impunidad es de todo el PJ, no solo de Cristina "" https://t.co/q82UHjGJcd https://t.co/hmmvQ03acU",@usuario Cada vez engaña a menos gente,No hay expresiones regionales en el comentario. La respuesta final es no.,0
382692,🔴 AHORA | Alberto Fernández le envió una carta de felicitación a Putin por la vacuna contra el coronavirus https://t.co/SD6Gwim1lv https://t.co/n2zuFuEySo,@usuario Felicidades. Pero van a producir el de Oxford. Jajaja estos zurdos dan risa,No hay términos regionales en el comentario. La respuesta final es no.,0
331739,Organizaciones sociales cortan la avenida 9 de Julio: reclaman un salario mínimo de $ 45.000 https://t.co/DvQoh4SPaF,"@usuario Jajaja jajaja jajaja jajaja, avísenle que los jubilados se rompieron el tuje para aportar durante treinta años y cobran $18.000.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
350658,Cristina Kirchner va por la revancha: el Senado investigará el endeudamiento y la gestión judicial de Mauricio Macri https://t.co/hZ7J5aLMUx https://t.co/dLIfJYdST2,@usuario Jajaja!! El endeudamiento es parte del lastre que dejo Ud.!!!!,El comentario no contiene expresiones regionales. La respuesta final es no.,0
365063,"Robledo Puch, entre lágrimas: “Quiero un arma para meterme un tiro o que me den una inyección letal” | Por Rodolfo Palacios https://t.co/6N88kU88gG",@usuario Los gustos hay que darselos en vida.,"La expresión ""los gustos hay que dárselos en vida"" no es un término regional del español de Argentina. La respuesta final es no.",0
363644,“Acá no llamamos a la Policía”: la historia de los vecinos de La Plata que ofrecen cursos gratuitos a los ladrones para que dejen de robar https://t.co/fp7dhm3MQd,"@usuario En donde vivía antes (Villa 21, Barracas) a los chorros ahora les están regalando un viaje gratis para conocer a San Pedro 🙂","La expresión ""chorros"" es un término regional en Argentina utilizado para referirse a los ladrones o delincuentes. La respuesta final es sí.",1
367791,Pesca depredadora: el impactante video que muestra la incursión ilegal de casi 100 buques extranjeros en aguas argentinas | Por Sergio Serrichio https://t.co/D64bQQnymo,@usuario @usuario Esos depredadores en otros países ya estarían siendo comida de lo que depredan.,"La expresión ""depredadores"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",0
342825,¿Mintió China con las cifras del coronavirus? Las sospechas se multiplican https://t.co/sUhFK5kM13 https://t.co/BQrFWFWJ4m,@usuario Que la vieja chorra también los gobierna????? También tienen un Indec trucho???,"La expresión ""la vieja chorra"" es un término regional en Argentina utilizado para referirse de forma despectiva a una persona mayor, generalmente una mujer. La respuesta final es sí.",1
364141,Una nena de 12 años tuvo que irse de su casa por el acoso de un vecino condenado por violación https://t.co/6GQFfy2X5Q,@usuario @usuario LIBERADO POR ALBERTO FERNANDEZ.,"La expresión ""LIBERADO POR ALBERTO FERNANDEZ"" no es un término regional, es una afirmación o acusación de carácter político. La respuesta final es no.",0
356658,Cristina Pérez vivió un incómodo momento en vivo con Sergio Berni: “No tiene necesidad de descalificarme” https://t.co/ZA45DZ0C05,@usuario @usuario sos un delincuente,"La expresión ""sos un delincuente"" no es un término regional específico de Argentina, por lo tanto, la respuesta final es no.",0
331143,"""Les pibis"": quién es Lucas Grimson, el joven funcionario que se volvió viral https://t.co/OhtCN2eMl3",@usuario Alguien puesto por el padre. Volvimos al circo de acomodemos a la FLIA para que nos llevemos los bolsillis,"La expresión ""les pibis"" es un término regional en Argentina que se utiliza para referirse a los jóvenes. En cuanto al comentario, la expresión ""FLIA"" es una abreviatura coloquial usada en Argentina para referirse a la familia. Por lo tanto, la respuesta final es sí.",1
348132,"Alberto Fernández, sobre el aborto: ""Ahora tengo otras urgencias"" https://t.co/duZOlE94ys","@usuario #AbortoNoEsSalud  
💙💙💙💙
Por fin el sentido común!!",El comentario no contiene expresiones regionales. La respuesta final es no.,0
328649,"Florencia Kirchner íntima: cómo está de salud, el recuerdo de su padre y la vuelta al ""apocalipsis"" de Buenos Aires https://t.co/FKwaoo6pyJ","@usuario Lo ladrón, mentiroso y estafador es algo q se queda para siempre. Una huella imborrable ante la sociedad.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
404899,"El Frente de Todos no tiene los votos para aprobar el aborto, el debate virtual genera preocupación y los indecisos esperan el texto final para definirse | Por Analia Argento https://t.co/kiUWfSPRHY","@usuario Verso...😅😅😅
Si quieren  los tienen($$$)!!!!
Es un placer ver como c*g*ron a las ⚽️udas feminazis del pañuelito verde.😂😂😂","La expresión ""c*g*ron"" es una forma coloquial y vulgar de referirse a engañar o estafar a alguien. Sin embargo, al ser una expresión censurada, no se consideraría un regionalismo. La respuesta final es no.",0
342521,El llanto de Gustavo López tras recuperarse del coronavirus: “La incertidumbre de no saber si salís es muy fuerte” https://t.co/VijnJJ8F7R,@usuario No seas trol0 man,"La expresión ""trol0"" es un término regional en Argentina usado para referirse a una persona homosexual. La respuesta final es sí.",1
373933,"El video de la pelea de Cinthia Fernández con una vecina: “Me robaron, me pegaron y me tiraron del pelo"" https://t.co/0T1yEKlv4S","@usuario Y fue a pelear ,pobre mina no puede ser más agresiva","La expresión ""pobre mina"" no es un término regional, es más bien coloquial pero no exclusivo de Argentina. La respuesta final es no.",0
345291,"Coronavirus: Verónica Magario aseguró que ""el virus está circulando por las aperturas que se hicieron"" https://t.co/u3qVya2yjX","@usuario Pero parece que a vos no te pasa nada, porque estás refaccionando la casa en la cual está viviendo en la plata","La expresión ""refaccionando la casa en la cual está viviendo en la plata"" no contiene regionalismos. La respuesta final es no.",0
354265,"Jorge Rial habló del Dipy: ""La derecha necesita a estos lúmpenes"" https://t.co/7Iv1Xau7Zv",@usuario #QueSeVayanTodos,El comentario no contiene expresiones regionales. La respuesta final es no.,0
400320,"Cada nueve días, un policía mata a un ladrón durante asaltos en Provincia https://t.co/a1vqXwkbNi","@usuario A subir ese ritmo, vamos, que no decaiga!",El comentario no contiene expresiones regionales. La respuesta final es no.,0
382330,Un informe confidencial es concluyente: China ocultó la gravedad del coronavirus para acaparar equipo e insumos básicos https://t.co/efYOsIjsIO,@usuario chinos de mierda,"La expresión ""chinos de mierda"" es de carácter ofensivo y peyorativo, pero no se considera un término regional del español de Argentina. La respuesta final es no.",0
339569,El extraño cambio en el color de la piel de dos médicos que sobrevivieron al coronavirus en Wuhan https://t.co/tRia22NlrV,@usuario Además les crece la pija y salen sabiendo jugar al Basket.,"La expresión ""les crece la pija"" es de carácter vulgar y coloquial en Argentina, utilizada para referirse a algo que les da más valor o confianza a las personas. Por lo tanto, la respuesta es sí, existe un término regional en el comentario.",0
382989,"Falsas cuarentenas, torturas y desapariciones: el brutal método de China para silenciar a quienes se animaron a denunciar las mentiras del régimen sobre el coronavirus https://t.co/MA8pk9kSmg",@usuario Vayan ..sabiendo ..cómo será argentina en unos años...,"La expresión ""Vayan ..sabiendo ..cómo será argentina en unos años..."" no es un término regional del español de Argentina. La respuesta final es no.",0
339297,En China continúan vendiendo murciélagos para comer pese al peligro sanitario por el coronavirus https://t.co/GpCqreWH9k,@usuario Son o se hacen. STOP !!!,"La expresión ""STOP"" no es en sí misma un término regional del español de Argentina, ya que es una expresión comúnmente utilizada en muchos lugares para indicar una pausa o detenerse en algo. Por lo tanto, la respuesta final es no.",0
401048,La impactante historia de la tenista trans que hoy es la N° 3 de Argentina en la categoría senior femenino | Por Daniela Lichinizer https://t.co/qOu48R736n,@usuario Que carajos es eso de señor femenino?,"La expresión ""señor femenino"" no es un término regional específico de Argentina, sino más bien una expresión de incredulidad o sorpresa ante la categoría de ""senior femenino"" en el tenis. La respuesta final es no.",0
380594,La científica argentina Sandra Pitta apuntó su visión crítica sobre el manejo de la pandemia: “Se hicieron las cosas mal en la Argentina” | Por Daniela Blanco https://t.co/j7IqUGoNEY,"@usuario UNA POBRE MEDIOCRE CON DELIRIOS DE IMPORTANCIA USADA Y BURLADA POR LOS QUE ELLA APOYA!!!
EL NIVEL DE DAÑO AUTOINFLINGIDO ES IGUAL A SU ODIO POR LOS QUE HACEN TODO BIEN Y SON SUPERIORES: ENVIDIA!!!","La expresión ""una pobre mediocre"" no es un regionalismo, es una expresión que se puede usar en cualquier variedad del español. La respuesta final es no.",0
354936,"Maju Lozano, sin filtro contra los vecinos que bailaron en Recoleta: ""¡Qué país lleno de boludos!"" https://t.co/gNE3kpMQPp",@usuario Infumable la.mina,No se identifica ninguna expresión regional en el comentario. La respuesta final es no.,0
362041,Sorpresa: finalmente “María Elena” no estará en la versión teatral de “Casados con hijos” https://t.co/NwhGEbYhFB,@usuario Acuérdense  a ultimo momento  va a estar  seguro quedra más plata y a ultimo  momento  le van a decir que si,El comentario no contiene expresiones regionales. La respuesta final es no.,0
407612,"Juntaron 360.000 tapitas de botellas para ayudar a una nena con leucemia, y siguen en campaña https://t.co/djqkLoyRlO",@usuario Mientras tanto el Estado planea pagar los destrozos de las marchas,El comentario no contiene expresiones regionales. La respuesta final es no.,0
391111,Coronavirus. Buscan voluntarios para probar otra vacuna desarrollada por China https://t.co/FHaUniBn9Y https://t.co/ZgqqbZuLq3,@usuario Vayan a los super chinos,"La expresión ""super chinos"" no es necesariamente regional, ya que puede referirse simplemente a supermercados de propiedad china. Por lo tanto, la respuesta final es no.",0
346130,"Números que alarman: por la pandemia del coronavirus, podría haber 7 millones de embarazos no planificados
https://t.co/h4ZrQcjKZ8",@usuario No culpen a la pandemia. Igual se pueden cuidar,"La expresión ""culpen a la pandemia"" no es un término regional del español de Argentina. La respuesta final es no.",0
344736,"Coronavirus. Eugenio Zaffaroni defendió la liberación de presos: ""Nadie habla de soltar a violadores y homicidas, sino de evitar una masacre"" https://t.co/azchUiVvBt https://t.co/dLKfmfnEM7",@usuario Alguien le avisa a Eugenio que un preso liberado mato a la mujer..??,No hay expresiones regionales en el comentario. La respuesta final es no.,0
393874,[OPINIÓN] ¿En qué momento Argentina se convirtió en esta porquería? | Por Jonatan Viale https://t.co/4KjYSLaKRf,"@usuario En esta porquería, vivis vos y tu familia, porque no te vas, si queres a tu familia, no vivas, aqui donde vos decis que vivis en una porqueria. Gorilon","La expresión ""gorilon"" es un término regional en Argentina usado para referirse a personas que simpatizan con ideas políticas de derecha. La respuesta final es sí.",1
373574,"Son venezolanos, vinieron a la Argentina en busca de una vida mejor y ahora se quieren ir: “Esto ya lo vimos” | Por Camila Hernández Otaño https://t.co/I80EolLrc1",@usuario Que piedras! Pobres!,El comentario no contiene expresiones regionales. La respuesta final es no.,0
384199,"#PeriodismoPuro │ Anticipo de la entrevista exclusiva de @Fontevecchia a @alferdez 

La charla duró más de dos horas y se habló de economía, peronismo, el vínculo con Cristina y el Papa y mucho más. 

La podrás ver sábado y domingo 23hs en @CanalNetAr 

https://t.co/kPblv5bCrt",@usuario @usuario @usuario @usuario Periodismo puro? Periodismo prebendario,"El comentario contiene la expresión ""periodismo prebendario"", la cual es una crítica que se utiliza en Argentina para referirse a un periodismo que está al servicio de intereses particulares o partidistas. Por lo tanto, la respuesta final es sí.",1
394040,"Kreplak: ""Algún sector de clase alta es muy reticente a seguir las normativas "" https://t.co/WekykMZILh https://t.co/UoKRr5ede0",@usuario Cómo les gusta agrietar,"La expresión ""agrietar"" es un término regional en Argentina que se refiere a la división política y social entre seguidores y opositores del gobierno. La respuesta final es sí.",1
359991,El meteorólogo Matías Bertolotti se separó luego de ocho meses de su casamiento https://t.co/SRNfebtt8A,@usuario Ufff que importante esta noticia lpm!!!! Me cambiaron el dia jaja,El comentario no contiene expresiones regionales. La respuesta final es no.,0
374297,"🔥[¡APAAA!]🔥 More Rial volvió a mostrar las lolas y recibió un pícaro comentario de su ex ""amigovio"" &gt;&gt;&gt; El futbolista sorprendió en las redes sociales al escribirle a la mediática en un video muy hot. ¡Mirá!

https://t.co/xf2ZEh3pn9",@usuario En serio es noticia xq mostró las pilas y un amigo le hizo un comentario? Malísimo crónica te quedaste en el siglo xx,"La expresión ""mostrar las lolas"" es un término regional en Argentina utilizado para referirse a mostrar los senos de una mujer. La respuesta final es sí.",1
360169,Vicentin: balearon a un manifestante durante la protesta frente a la Quinta de Olivos https://t.co/zm3Mj37oL0,"@usuario Y bue la sacó barata, vamos a ver si sobrevive al Covid-19 después de manifestarse y no respetar la cuarentena 😷✌😉",El comentario no contiene expresiones regionales. La respuesta final es no.,0
384513,"Tras el ataque a C5N, @SantiCafiero defendió al presidente @alferdez por la polémica con @diegoleuco: ""Las redes sociales están dividas en tribunas""

https://t.co/pBX4Kt0BW1",@usuario @usuario @usuario @usuario Que se vayan todos!!!!,El comentario no contiene expresiones regionales. La respuesta final es no.,0
373903,Enrique Pinti no descarta una nueva postulación de Macri: “En este país siempre hay una chance para cualquiera que nos vuelva a cagar” | Por Tatiana Schapiro https://t.co/xvBLy5Nhhv,"@usuario Obvio, ganó Cristina, imaginate",El comentario no contiene ninguna expresión regional. La respuesta final es no.,0
346476,🔴 AHORA | Carlos Menem fue internado en el Instituto del Diagnóstico: le hicieron un hisopado para determinar si tiene coronavirus https://t.co/ycCtISf5dB https://t.co/u3QaZAsMK6,@usuario Mira que había políticos loco. Justo a Menem le viene a tocar.,El comentario no contiene expresiones regionales. La respuesta final es no.,0
393125,"Kicillof: ""Hicimos frente a la mayor crisis sanitaria con dos escarbadientes "" https://t.co/gZGQ2OCKfa https://t.co/xvdLGF4n46",@usuario 🤣🤣🤣🤣🤣,El comentario no contiene expresiones regionales. La respuesta final es no.,0
347849,La peligrosa estrategia imperialista de Xi Jinping | Por Laureano Pérez Izquierdo https://t.co/tz43FkXDht,@usuario hay que acabar con este siniestro personaje autor de la pandemia que hoy asola el mundo,"La expresión ""hay que acabar con este siniestro personaje"" no es un término o expresión regional del español de Argentina. La respuesta final es no.",0
396598,"Pablo Duggan cruzó a Yanina Latorre por vacunar a su madre en Miami: ""Es inmoral"" https://t.co/hCUNYkpkGc https://t.co/tYxUN75u2I",@usuario Que cada uno haga lo que quiera. Inmoral es que se metan en la vida de la gente. Cada uno hace lo que puede y quiere.,El comentario no contiene expresiones regionales. La respuesta final es no.,0
329349,Alberto Fernández: “Muchas veces el que delinque lo hace por que no encuentra una alternativa mejor” https://t.co/HUKeYEpzKP,"@usuario Métele bala así entiende q mejor es laburar aunque sea juntando cartón,  q le explicas a una víctima o a un familiar de una victima de la delincuencia...","La expresión ""métele bala"" es de carácter regional en Argentina y se refiere a disparar con un arma de fuego. La respuesta final es sí.",1
346121,"Números que alarman: por la pandemia del coronavirus, podría haber 7 millones de embarazos no planificados
https://t.co/h4ZrQcjKZ8",@usuario Tienen hijos cómo conejos carajo,"La expresión ""Tienen hijos cómo conejos carajo"" contiene un regionalismo en Argentina, ya que la expresión ""como conejos"" se utiliza comúnmente en el país para referirse a la reproducción descontrolada, haciendo alusión a la alta tasa de reproducción de los conejos. La respuesta final es sí.",1
334343,Luis D’Elía está internado con coronavirus en una clínica privada del barrio de Recoleta https://t.co/DwVwWC6WON,@usuario Cómo ??? No fue a un hospital público ?? Si es nac y pop!!! Ahh no cierto q son zurdos con osde,"La expresión ""nac y pop"" es regional en Argentina y se refiere a personas que se identifican con una corriente política de izquierda y nacionalista. La respuesta final es sí.",1
392591,El régimen chino condenó a cuatro años de prisión a la periodista ciudadana que cubrió la epidemia de coronavirus en Wuhan https://t.co/hbYpTfCRMs,@usuario Cfk tuvo orgasmos múltiples al leer está noticia.,"La expresión ""Cfk tuvo orgasmos múltiples"" no es un término regional del español de Argentina. La respuesta final es no.",0
368642,"Lanata: ""Hoy Alberto está funcionando como el secretario de Cristina "" https://t.co/iFX8XgP0sm https://t.co/VGDfiVoUea","@usuario El problema no es el Vicario Fernández, sino los argentinos: estuvieron años escuchando como escrachaba a Cristina y sus políticas... y terminaron votándolo cuando ella lo llamó a la cucha.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
335973,Violencia: creció la cantidad de ladrones abatidos por policías en Buenos Aires https://t.co/A0pOfDGBSF https://t.co/GQDsaWPI2w,"@usuario - Rápido, tenemos que conquistar a la derecha con algun dato alentador! 
- No se diga más...",La respuesta final es no. El comentario no contiene expresiones regionales.,0
396419,China comenzó a realizar pruebas anales para detectar el COVID-19 https://t.co/1vcvw3Hn14,@usuario Quizás hagan filas para que se los hagan.,"La expresión ""hagan filas"" no es un regionalismo específico de Argentina, por lo tanto, la respuesta final es no.",0
353298,No da tregua: sin ropa y desafiante Flor Peña volvió a mostrar su lado más hot https://t.co/28Wb8lAo53 https://t.co/HRFKvcbBHQ,@usuario Todo caído la vieja,"La expresión ""todo caído"" no es un término regional del español de Argentina. La respuesta final es no.",0
350135,"Juan Grabois, sobre la post pandemia: “Si no hay una intervención política, va a haber un fuerte aumento de la criminalidad y un proceso de toma de tierras” https://t.co/h5wlZGPRQd",@usuario Y qué mierda van a hacer con la tierra? Asentamientos y reclamar planes? Si no saben ni quieren trabajarla.,"La expresión ""qué mierda"" no es necesariamente regional, ya que se puede encontrar en diferentes variantes del español. Por lo tanto, la respuesta final es no.",0
